172.22.155.140,61177,58.240.173.31,17788,其他UDP应用,1/0,135B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.156.81,29045,101.227.22.9,17788,其他UDP应用,2/0,264B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.70.59,4694,125.93.108.165,6655,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
121.201.23.66,47870,192.168.66.103,53,域名解析,1/0,85B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.148.5,48674,173.223.227.174,53,域名解析,1/0,96B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.154.103,54786,101.26.37.199,443,HTTPS,12/12,4KB/6.7KB,2018-04-10 16:19:29,2018-04-10 16:20:49
172.22.155.251,37847,125.39.6.12,80,HTTP网页浏览,17/21,1.3KB/23.5KB,2018-04-10 16:20:09,2018-04-10 16:20:49
192.168.78.118,61443,106.11.81.16,443,淘宝网,12/10,3KB/3.4KB,2018-04-10 16:20:46,2018-04-10 16:20:49
117.68.195.227,65191,172.22.152.230,3128,HTTP网页浏览,115/167,43.7KB/63.6KB,2018-04-10 16:20:35,2018-04-10 16:20:49
192.168.68.76,1598,39.91.87.108,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.68.76,1593,98.55.158.99,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.5,53308,194.98.189.105,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.12,51687,23.211.56.143,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.157.179,52995,106.120.151.227,55261,其他TCP应用,5/4,419B/375B,2018-04-10 16:15:47,2018-04-10 16:20:49
172.13.2.5,53285,182.87.28.130,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
107.151.202.81,2467,172.22.152.230,3128,网络代理,5/4,508B/833B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.13.2.8,52648,99.147.80.158,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.68.76,1521,74.29.41.2,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
185.225.208.16,56284,172.22.152.230,3128,HTTP网页浏览,4/5,267B/3.6KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.13.2.10,51168,104.147.109.57,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:47,2018-04-10 16:20:49
60.223.241.236,46401,192.168.70.211,17777,BT,5/3,1KB/542B,2018-04-10 16:20:47,2018-04-10 16:20:49
121.18.230.11,52093,192.168.76.94,2048,ICMP,10/10,1.1KB/1.1KB,2018-04-10 16:20:18,2018-04-10 16:20:49
118.89.6.35,3987,172.22.146.1,2048,ICMP,1/1,106B/106B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.76.67,11250,42.81.4.44,80,其他TCP应用,4/2,228B/120B,2018-04-10 16:20:42,2018-04-10 16:20:49
123.207.142.18,55288,172.22.152.230,3128,HTTP网页浏览,7/5,895B/812B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.230,55210,202.100.200.218,80,POST应用,7/5,1.6KB/681B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.77.123,52311,184.28.218.32,80,AdobeReader更新,11/17,1KB/15.7KB,2018-04-10 16:20:45,2018-04-10 16:20:49
192.168.77.3,57895,106.11.134.4,80,HTTP网页浏览,5/5,867B/504B,2018-04-10 16:20:47,2018-04-10 16:20:49
47.93.178.2,57076,172.22.152.230,3128,网络代理,16/11,7.4KB/3KB,2018-04-10 16:20:44,2018-04-10 16:20:49
47.93.178.2,57072,172.22.152.230,3128,网络代理,16/12,6.5KB/2.5KB,2018-04-10 16:20:44,2018-04-10 16:20:49
172.22.152.230,41359,61.49.62.142,443,HTTPS,16/14,3KB/9.8KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.152.230,59293,218.58.102.216,443,HTTPS,14/12,5.8KB/2.5KB,2018-04-10 16:20:44,2018-04-10 16:20:49
192.168.68.171,15560,111.161.68.235,443,HTTPS,8/7,839B/3KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.230,55640,161.202.148.162,443,HTTPS,11/10,1.5KB/5.7KB,2018-04-10 16:20:44,2018-04-10 16:20:49
172.22.155.27,4620,221.229.204.61,80,HTTP网页浏览,50/80,6.5KB/39KB,2018-04-10 16:20:27,2018-04-10 16:20:49
172.22.152.230,57287,60.28.100.165,443,12306.0,14/14,1.6KB/5.5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57172,60.28.100.165,443,12306.0,14/12,1.6KB/4KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57256,60.28.100.165,443,12306.0,11/10,1.5KB/3.5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57047,60.28.100.165,443,12306.0,14/13,1.6KB/4KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.155.35,42958,42.81.114.146,80,HTTP续传下载,16/12,2.1KB/5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57335,60.28.100.165,443,12306.0,12/10,1.5KB/3.5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57128,60.28.100.165,443,12306.0,13/13,1.6KB/4KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.152.230,51287,101.201.33.204,443,HTTPS,11/9,1.7KB/3.2KB,2018-04-10 16:20:31,2018-04-10 16:20:49
172.22.152.230,51267,101.201.33.204,443,HTTPS,11/9,1.7KB/3.2KB,2018-04-10 16:20:31,2018-04-10 16:20:49
172.22.152.230,43471,111.161.122.176,80,12306.0,6/4,726B/489B,2018-04-10 16:20:46,2018-04-10 16:20:49
211.94.226.20,47467,172.22.148.195,80,HTTP网页浏览,45/54,9.1KB/58.8KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.152.230,47295,101.199.102.253,80,HTTP网页浏览,7/7,1.1KB/4.6KB,2018-04-10 16:20:48,2018-04-10 16:20:49
115.159.231.246,42987,172.22.152.230,3128,网络代理,6/4,820B/826B,2018-04-10 16:20:48,2018-04-10 16:20:49
110.249.208.22,28190,172.22.152.230,3128,HTTP网页浏览,7/5,758B/958B,2018-04-10 16:20:30,2018-04-10 16:20:49
172.22.152.230,58737,185.129.169.60,80,HTTP网页浏览,4/4,545B/272B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.147.179,42314,59.110.185.134,80,HTTP网页浏览,205/89,283.7KB/6KB,2018-04-10 16:19:47,2018-04-10 16:20:49
172.22.152.246,36329,61.55.167.91,80,其他TCP应用,4/2,228B/112B,2018-04-10 16:20:43,2018-04-10 16:20:49
39.107.153.102,46838,172.22.152.230,3128,网络代理,377/685,24.8KB/1002.8KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.246,36334,42.245.196.214,80,其他TCP应用,4/2,228B/112B,2018-04-10 16:20:43,2018-04-10 16:20:49
172.22.152.246,36339,42.245.196.214,80,其他TCP应用,4/2,228B/112B,2018-04-10 16:20:43,2018-04-10 16:20:49
172.22.152.246,36363,125.39.134.48,80,其他TCP应用,4/3,228B/174B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.246,36307,125.39.134.48,80,其他TCP应用,4/3,228B/174B,2018-04-10 16:20:43,2018-04-10 16:20:49
122.5.106.38,60191,172.22.152.230,3128,HTTP网页浏览,5/5,604B/1.3KB,2018-04-10 16:20:48,2018-04-10 16:20:49
192.168.70.201,54436,220.194.79.119,80,HTTP续传下载,156/219,12.4KB/282.4KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.156.10,65382,123.58.100.130,80,HTTP网页浏览,10/6,1.7KB/1.9KB,2018-04-10 16:20:48,2018-04-10 16:20:49
183.22.254.26,5471,172.22.152.230,3128,HTTP网页浏览,5/4,1.5KB/763B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.230,60727,159.153.191.239,443,其他TCP应用,4/2,236B/112B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.68.176,57254,14.17.42.124,80,HTTP网页浏览,6/7,574B/5.3KB,2018-04-10 16:20:47,2018-04-10 16:20:49
122.114.188.23,53138,172.22.152.230,3128,HTTP网页浏览,7/5,826B/583B,2018-04-10 16:20:47,2018-04-10 16:20:49
121.17.205.126,17232,172.22.152.230,3128,HTTP网页浏览,6/5,585B/688B,2018-04-10 16:20:47,2018-04-10 16:20:49
119.23.151.220,7250,172.22.152.230,3128,网络代理,13/11,1.8KB/3.7KB,2018-04-10 16:20:47,2018-04-10 16:20:49
46.118.115.22,52848,172.22.152.230,3128,HTTP网页浏览,10/12,1.6KB/6.2KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.154.13,50157,36.110.220.16,80,HTTP网页浏览,6/6,672B/470B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.228,2269,112.90.78.167,36688,其他TCP应用,6/4,672B/248B,2018-04-10 16:20:46,2018-04-10 16:20:49
119.23.132.94,41714,172.22.152.230,3128,其他TCP应用,1/1,74B/74B,2018-04-10 16:20:38,2018-04-10 16:20:49
119.23.172.49,55236,172.22.152.230,3128,其他TCP应用,1/4,74B/296B,2018-04-10 16:20:31,2018-04-10 16:20:49
172.20.94.168,52119,183.3.224.144,80,其他TCP应用,1/3,74B/198B,2018-04-10 16:20:35,2018-04-10 16:20:49
172.22.157.145,51900,218.68.250.118,443,其他TCP应用,1/0,78B/0B,2018-04-10 16:20:39,2018-04-10 16:20:49
123.126.113.110,55398,192.168.64.7,8080,其他TCP应用,1/0,58B/0B,2018-04-10 16:20:39,2018-04-10 16:20:49
192.168.66.170,59469,216.58.200.238,80,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:30,2018-04-10 16:20:49
172.22.152.207,38797,61.135.169.125,80,其他TCP应用,5/1,290B/74B,2018-04-10 16:20:38,2018-04-10 16:20:49
172.22.157.190,13550,61.135.169.125,443,其他TCP应用,3/1,174B/66B,2018-04-10 16:20:38,2018-04-10 16:20:49
172.22.156.110,28392,74.125.204.139,443,其他TCP应用,6/0,388B/0B,2018-04-10 16:20:30,2018-04-10 16:20:49
172.22.153.175,18785,74.125.204.101,443,其他TCP应用,3/0,194B/0B,2018-04-10 16:20:30,2018-04-10 16:20:49
172.22.157.156,60158,74.125.204.100,443,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:29,2018-04-10 16:20:49
192.168.64.3,33196,205.251.194.134,53,域名解析,1/3,89B/548B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.145.209,4883,8.8.8.8,53,域名解析,1/1,73B/146B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.156.29,53220,114.114.115.115,53,域名解析,2/2,154B/266B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,37453,173.245.59.132,53,域名解析,1/1,84B/140B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.76.123,37154,8.8.8.8,53,域名解析,1/1,81B/139B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.148.5,30770,111.206.186.227,53,域名解析,1/1,98B/322B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.75.6,27178,101.226.4.6,53,域名解析,1/1,74B/183B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.148.5,41939,111.161.107.195,53,域名解析,2/2,169B/235B,2018-04-10 16:15:44,2018-04-10 16:20:49
172.22.156.252,57118,101.226.4.6,53,域名解析,2/2,156B/188B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,63666,124.251.87.78,53,域名解析,1/1,83B/207B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.76.93,48019,61.135.186.241,4040,其他UDP应用,1/1,282B/170B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,26752,124.251.87.78,53,域名解析,1/1,85B/209B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.70.244,60781,122.143.5.66,8000,迅雷,12/11,1.5KB/1.1KB,2018-04-10 16:14:06,2018-04-10 16:20:49
192.168.75.5,12605,101.226.4.6,53,域名解析,1/1,73B/169B,2018-04-10 16:17:49,2018-04-10 16:20:49
172.20.19.224,22343,8.8.8.8,53,域名解析,2/2,160B/316B,2018-04-10 16:17:35,2018-04-10 16:20:49
172.22.156.241,51304,172.22.148.5,53,域名解析,1/1,75B/139B,2018-04-10 16:17:49,2018-04-10 16:20:49
172.22.156.80,54179,202.99.96.68,53,域名解析,2/2,150B/182B,2018-04-10 16:17:49,2018-04-10 16:20:49
172.22.148.5,57752,123.58.164.110,53,域名解析,1/1,116B/204B,2018-04-10 16:17:49,2018-04-10 16:20:49
60.255.148.8,30934,172.22.148.130,53,域名解析,1/1,75B/132B,2018-04-10 16:17:49,2018-04-10 16:20:49
192.168.64.3,53094,106.11.211.65,53,域名解析,1/1,84B/84B,2018-04-10 16:17:49,2018-04-10 16:20:49
192.168.64.3,28252,124.251.87.78,53,域名解析,1/1,82B/206B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.147.166,6150,114.114.114.114,53,域名解析,1/1,74B/90B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,24032,124.251.87.78,53,域名解析,1/1,82B/206B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,24607,120.25.118.65,53,域名解析,1/1,107B/289B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.68.170,60621,123.152.181.104,12345,迅雷,48/0,3.8KB/0B,2018-04-10 16:17:53,2018-04-10 16:20:49
172.22.151.61,4466,47.93.32.48,10001,优酷网,3/0,1.4KB/0B,2018-04-10 16:19:19,2018-04-10 16:20:49
172.22.155.189,17294,82.81.36.137,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.68.170,24580,58.240.173.19,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.157.145,41500,58.240.173.13,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.76.126,17993,85.105.159.192,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.157.135,49143,60.168.93.241,5150,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.157.135,49143,76.100.69.77,17220,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.75.58,18870,75.72.161.223,9226,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.70.237,53500,192.168.14.3,53,域名解析,1/0,76B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.153.178,16041,67.184.38.225,33663,其他UDP应用,2/0,88B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.66.10,17240,112.29.154.146,17788,其他UDP应用,5/0,678B/0B,2018-04-10 16:20:08,2018-04-10 16:20:49
192.168.76.246,25569,83.9.219.88,52147,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.76.225,25569,121.227.23.15,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.64.3,37995,61.151.180.44,53,域名解析,1/0,84B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.68.215,12345,59.108.144.98,12345,迅雷,11/0,924B/0B,2018-04-10 16:19:38,2018-04-10 16:20:49
172.22.154.221,52276,220.194.87.15,80,HTTP网页浏览,33/66,6.9KB/66.3KB,2018-04-10 16:20:27,2018-04-10 16:20:49
172.22.152.230,56264,47.100.200.220,10013,HTTP网页浏览,6/7,942B/443B,2018-04-10 16:20:48,2018-04-10 16:20:49
222.247.56.118,50842,192.168.70.211,17777,BT,6/4,747B/794B,2018-04-10 16:20:48,2018-04-10 16:20:49
172.22.156.59,50000,123.151.176.30,443,HTTPS,20/20,3.4KB/11.1KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,48250,183.60.211.79,80,POST应用,5/3,802B/174B,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.68.76,1567,31.44.71.78,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.10,51211,196.188.8.3,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.230,56170,47.100.200.220,10013,HTTP网页浏览,6/7,950B/443B,2018-04-10 16:20:47,2018-04-10 16:20:49
222.73.253.228,50142,172.22.152.230,3128,HTTP网页浏览,13/17,1.6KB/8.7KB,2018-04-10 16:20:45,2018-04-10 16:20:49
192.168.70.237,61514,124.239.230.251,80,HTTP网页浏览,6/5,1.2KB/302B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.12,51636,138.134.97.227,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.68.76,1516,100.81.161.18,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.147.229,52061,120.92.113.99,443,HTTPS,10/12,2.6KB/4.5KB,2018-04-10 16:20:23,2018-04-10 16:20:49
172.13.2.10,51113,82.219.128.2,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
221.15.30.150,26827,192.168.70.211,17777,BT,3/2,242B/120B,2018-04-10 16:20:47,2018-04-10 16:20:49
113.102.128.193,36289,172.22.152.230,3128,网络代理,7/4,1.5KB/1KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.9,53081,190.125.61.57,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:47,2018-04-10 16:20:49
222.73.253.228,50405,172.22.152.230,3128,HTTP网页浏览,14/15,1.6KB/8.3KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.150.11,36016,220.194.87.25,443,Web微信,34/40,4.5KB/17.7KB,2018-04-10 16:19:00,2018-04-10 16:20:49
113.65.127.116,55283,172.22.152.230,3128,HTTP网页浏览,17/25,2.7KB/28.6KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,43687,111.161.122.176,80,12306.0,6/4,726B/489B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.157.187,36572,150.138.229.143,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.148.5,40735,211.94.193.129,53,域名解析,1/0,86B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.72.137,19769,121.13.95.185,5629,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.68.171,15147,111.206.63.21,53,域名解析,1/0,312B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.13.2.11,55942,202.106.0.20,53,域名解析,5/0,375B/0B,2018-04-10 16:20:11,2018-04-10 16:20:49
172.22.157.122,17027,201.252.211.199,4172,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.157.226,20502,183.230.75.32,17788,其他UDP应用,2/0,271B/0B,2018-04-10 16:20:08,2018-04-10 16:20:49
192.168.70.199,28279,113.207.90.24,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.153.178,16041,217.173.161.118,4672,其他UDP应用,2/0,88B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.153.178,16041,85.101.69.56,4655,其他UDP应用,1/0,69B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.74.131,38825,128.138.141.172,123,其他UDP应用,1/0,90B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.157.187,13292,111.47.202.208,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.70.244,63598,114.114.114.114,53,域名解析,1/1,77B/176B,2018-04-10 16:17:49,2018-04-10 16:20:49
172.22.152.169,59465,114.114.114.114,53,域名解析,1/1,70B/129B,2018-04-10 16:17:49,2018-04-10 16:20:49
163.177.20.132,41668,172.22.148.130,53,域名解析,1/1,78B/232B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.156.29,59501,125.39.247.226,8000,其他UDP应用,10/10,3.3KB/3.7KB,2018-04-10 16:16:51,2018-04-10 16:20:49
192.168.64.3,43105,61.135.162.218,53,域名解析,1/1,79B/142B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.153.79,58003,218.30.118.6,53,域名解析,1/1,70B/102B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.76.51,63174,123.125.81.6,53,域名解析,1/1,72B/250B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.150.185,44979,132.163.96.4,123,其他UDP应用,2/2,180B/180B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.75.6,27185,101.226.4.6,53,域名解析,1/1,75B/265B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,36574,111.161.57.58,53,域名解析,1/1,95B/167B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.153.19,54495,114.114.114.114,53,域名解析,1/1,84B/297B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.148.5,29589,195.42.120.31,53,域名解析,1/1,90B/232B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.64.3,31171,182.254.20.44,53,域名解析,1/1,85B/237B,2018-04-10 16:17:48,2018-04-10 16:20:49
172.22.154.60,57545,219.150.32.132,53,域名解析,1/1,82B/157B,2018-04-10 16:17:48,2018-04-10 16:20:49
192.168.68.215,12345,218.28.96.186,0,迅雷,18/0,1.4KB/0B,2018-04-10 16:18:28,2018-04-10 16:20:49
192.168.68.169,21629,218.72.98.226,9000,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.75.105,38556,113.207.90.28,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.68.170,62936,222.84.109.13,4672,其他UDP应用,1/0,69B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
172.22.157.135,49143,82.155.51.89,23890,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:49
192.168.76.188,25971,61.131.91.187,4175,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
172.22.157.135,49146,106.120.167.9,53,域名解析,1/0,118B/0B,2018-04-10 16:20:18,2018-04-10 16:20:49
192.168.76.123,57320,140.207.135.104,443,Web微信,50/148,20.6KB/182.1KB,2018-04-10 16:18:54,2018-04-10 16:20:49
192.168.77.123,47726,180.163.251.111,443,HTTPS,7/7,959B/589B,2018-04-10 16:19:38,2018-04-10 16:20:49
192.168.78.16,61084,123.151.176.26,80,POST应用,6/4,696B/1.4KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.246,36373,111.206.231.1,80,其他TCP应用,4/2,228B/120B,2018-04-10 16:20:46,2018-04-10 16:20:49
5.188.211.16,44782,172.22.152.230,3128,HTTP网页浏览,15/14,2.1KB/6.7KB,2018-04-10 16:20:40,2018-04-10 16:20:49
115.159.231.246,42980,172.22.152.230,3128,网络代理,6/4,820B/826B,2018-04-10 16:20:48,2018-04-10 16:20:49
172.22.152.230,58743,185.129.169.60,80,HTTP网页浏览,5/4,612B/272B,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.76.90,14439,183.61.56.25,443,HTTPS,11/11,2KB/5.1KB,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.68.176,57271,14.17.42.124,80,HTTP网页浏览,6/6,574B/4KB,2018-04-10 16:20:47,2018-04-10 16:20:49
221.202.128.50,56158,192.168.64.2,80,HTTP网页浏览,4/4,489B/224B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.147.154,49712,111.206.79.42,80,POST应用,13/14,6.9KB/10.5KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.152.230,55529,180.149.134.142,80,HTTP网页浏览,5/5,1.4KB/1017B,2018-04-10 16:20:47,2018-04-10 16:20:49
47.93.178.2,57116,172.22.152.230,3128,网络代理,13/16,2.4KB/10KB,2018-04-10 16:20:46,2018-04-10 16:20:49
47.93.178.2,57130,172.22.152.230,3128,网络代理,12/13,1.9KB/6.7KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.22.157.184,56887,101.89.15.100,80,POST应用,5/5,1KB/604B,2018-04-10 16:20:48,2018-04-10 16:20:49
172.13.2.2,59545,56.57.230.226,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.68.76,1586,111.17.144.35,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
192.168.66.153,50389,120.92.32.61,8080,POST应用,11/1,2.1KB/66B,2018-04-10 16:20:26,2018-04-10 16:20:49
115.223.132.252,61202,192.168.70.211,17777,BT,3/2,242B/120B,2018-04-10 16:20:47,2018-04-10 16:20:49
111.197.115.248,13783,192.168.70.211,17777,BT,3/3,242B/174B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.2,59502,215.89.68.186,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.13.2.7,53882,175.143.114.236,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.13.2.10,51135,39.164.203.163,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.68.76,1542,104.121.252.107,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.12,51632,36.249.115.180,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
113.215.190.196,64181,172.22.152.230,3128,HTTP网页浏览,6/7,3KB/4.8KB,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.12,51629,5.77.139.209,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
172.13.2.9,53091,4.134.196.171,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:47,2018-04-10 16:20:49
172.13.2.5,53225,85.32.2.233,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
192.168.68.76,1496,213.64.40.32,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
110.249.208.132,63474,172.22.152.230,3128,HTTP网页浏览,30/46,3.6KB/51.5KB,2018-04-10 16:20:10,2018-04-10 16:20:49
172.22.152.230,57322,60.28.100.165,443,12306.0,15/13,1.7KB/5.5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,42645,119.188.115.14,443,HTTPS,31/59,2.4KB/74.3KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.155.35,52141,42.81.114.103,80,HTTP续传下载,16/12,2.1KB/6.5KB,2018-04-10 16:20:46,2018-04-10 16:20:49
172.22.152.230,57084,60.28.100.165,443,12306.0,12/12,1.5KB/4KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.22.152.230,56066,47.100.200.220,10013,HTTP网页浏览,5/6,864B/389B,2018-04-10 16:20:47,2018-04-10 16:20:49
119.124.0.186,59971,172.22.152.230,3128,HTTP网页浏览,16/15,2.7KB/9.3KB,2018-04-10 16:20:45,2018-04-10 16:20:49
172.13.2.9,53008,173.17.216.183,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:46,2018-04-10 16:20:49
